Icon,Name,Name 2,Name 3,Artist,Artist 2,Game,Game 2,Game 3,Pack,Update,Release,YouTube,Radio Station,Radio Station 2,DMCA Safe,Song Type,Original Song,Simlish,Album,Album 2,Album 3,Game Full Title
TS3EP05_icon.png,Two,,,Lenka,,The Sims 3,,,Pets,,2011-10-31,https://www.youtube.com/watch?v=VWwOsrbxIys,Songwriter,,N,Cover,https://www.youtube.com/watch?v=sJBpMkvCvWs,Y,,,,The Sims 3: Pets
TS3EP06_icon.png,Not Your Fault,,,Awolnation,,The Sims 3,,,Showtime,,2012-03-06,https://www.youtube.com/watch?v=-Ms1e5h2Jxk,Indie,,N,Cover,https://www.youtube.com/watch?v=jm9-yVdxbSs,Y,,,,The Sims 3: Showtime
TS3EP06_icon.png,Swoobie Zine,,,A Nagging Sense Of Uncertainty,,The Sims 3,,,Showtime,,2012-03-06,https://www.youtube.com/watch?v=hT1Er9Va45c,Indie,,Y,Original,,Y,"The Sims 3: Showtime, Supernatural and Seasons (Original Game Soundtrack)",,,The Sims 3: Showtime
TS3EP06_icon.png,Tonight,,,Seether,,The Sims 3,,,Showtime,,2012-03-06,https://www.youtube.com/watch?v=0qY-bHQd6ps,Indie,,N,Cover,https://www.youtube.com/watch?v=sCzdecygpmg,Y,,,,The Sims 3: Showtime
TS3EP06_icon.png,You Me and The Boatman,,,Quiet Company,,The Sims 3,,,Showtime,,2012-03-06,https://www.youtube.com/watch?v=QZy64S0IpuA,Indie,,N,Cover,https://www.youtube.com/watch?v=eG1ty-M2pwQ,Y,,,,The Sims 3: Showtime
TS3EP06_icon.png,We Are Young,,,Fun. feat. Janelle Monáe,,The Sims 3,,,Showtime,,2012-03-06,https://www.youtube.com/watch?v=J1f0fVxtcIY,Indie,,N,Cover,https://www.youtube.com/watch?v=Sv6dMFF_yts,Y,,,,The Sims 3: Showtime
TS3EP06_icon.png,Don’t Wanna Go Home,,,Jason Derulo,,The Sims 3,,,Showtime,,2012-03-06,https://www.youtube.com/watch?v=Reiej40piuA,Pop,,N,Cover,https://www.youtube.com/watch?v=2CGF_Z3yZAo,Y,,,,The Sims 3: Showtime
TS3EP06_icon.png,This City,,,Patrick Stump,,The Sims 3,,,Showtime,,2012-03-06,https://www.youtube.com/watch?v=LMtW0qMksvY,Pop,,N,Cover,https://www.youtube.com/watch?v=aGGIQQKKD0Y,Y,,,,The Sims 3: Showtime
TS3EP06_icon.png,Betrayed,,,Tiny Dancer,,The Sims 3,,,Showtime,,2012-03-06,https://www.youtube.com/watch?v=H8vLuN6HmHA,Pop,,Y,Original,,Y,,,,The Sims 3: Showtime
TS3EP06_icon.png,Loo Mah,,,Wanae Lockrell,,The Sims 3,,,Showtime,,2012-03-06,https://www.youtube.com/watch?v=KtCeriMfjrM,Pop,,Y,Original,,Y,"The Sims 3: Showtime, Supernatural and Seasons (Original Game Soundtrack)",,,The Sims 3: Showtime
TS3EP06_icon.png,For The Kids Of The Multiculture,,,Sonic Boom Six,,The Sims 3,,,Showtime,,2012-03-06,https://www.youtube.com/watch?v=SA6q8Lzpq2Q,Pop,,N,Cover,https://www.youtube.com/watch?v=qS3oriHCZbk,Y,,,,The Sims 3: Showtime
TS3EP06_icon.png,Last Friday Night,,,Katy Perry,,The Sims 3,,,Katy Perry Sweet Treats,,2012-06-05,https://www.youtube.com/watch?v=Gjrh-vbgmYE,Pop,,N,Cover,https://www.youtube.com/watch?v=KlyXNRrsk4A,Y,,,,The Sims 3: Katy Perry Sweet Treats
TS3EP06_icon.png,Can You Hear Me,,,Khursor feat. Sarai,,The Sims 3,,,Supernatural,,2012-09-04,https://www.youtube.com/watch?v=7T3eVVMXJzY,Dark Wave,,Y,Cover,https://www.youtube.com/watch?v=-2jWpWV62VY,Y,,,,The Sims 3: Supernatural
TS3EP06_icon.png,Hurricane,,,MS MR,,The Sims 3,,,Supernatural,,2012-09-04,https://www.youtube.com/watch?v=H8VU_SuB_t8,Dark Wave,,N,Cover,https://www.youtube.com/watch?v=7sj684zcmzw,Y,,,,The Sims 3: Supernatural
TS3EP06_icon.png,Kill The Light,,,Lacuna Coil,,The Sims 3,,,Supernatural,,2012-09-04,https://www.youtube.com/watch?v=DDZxrp7svTA,Dark Wave,,N,Cover,https://www.youtube.com/watch?v=E3dKSpPRVgc,Y,,,,The Sims 3: Supernatural
TS3EP06_icon.png,Lamia,,,Vampire Twins,,The Sims 3,,,Supernatural,,2012-09-04,https://www.youtube.com/watch?v=nPIakvFScNI,Dark Wave,,Y,Original,,Y,"The Sims 3: Showtime, Supernatural and Seasons (Original Game Soundtrack)",,,The Sims 3: Supernatural
TS3EP06_icon.png,Laura Palmer,,,Bastille,,The Sims 3,,,Supernatural,,2012-09-04,https://www.youtube.com/watch?v=Mcstj13QyaY,Dark Wave,,N,Cover,https://www.youtube.com/watch?v=JQnSc0bczg0,Y,,,,The Sims 3: Supernatural
TS3EP06_icon.png,Not Your Kind Of People,,,Garbage,,The Sims 3,,,Supernatural,,2012-09-04,https://www.youtube.com/watch?v=qDCQeE92Dko,Dark Wave,,Y,Cover,https://www.youtube.com/watch?v=aTV74nDwy3w,Y,,,,The Sims 3: Supernatural
TS3EP06_icon.png,Spellwork,,,Austra,,The Sims 3,,,Supernatural,,2012-09-04,https://www.youtube.com/watch?v=Ax4fRZn55rw,Dark Wave,,N,Cover,https://www.youtube.com/watch?v=JuoQgkPKplQ,Y,,,,The Sims 3: Supernatural
TS3EP06_icon.png,Tesla,,,Ladytron,,The Sims 3,,,Supernatural,,2012-09-04,https://www.youtube.com/watch?v=d8YR1lrlMXw,Dark Wave,,Y,Original,,N,"The Sims 3: Showtime, Supernatural and Seasons (Original Game Soundtrack)",,,The Sims 3: Supernatural
TS3EP06_icon.png,Wild Heart,,,Sabi,,The Sims 3,,,Supernatural,,2012-09-04,https://www.youtube.com/watch?v=fAsZ-F43BXk,Dark Wave,,N,Cover,https://www.youtube.com/watch?v=4CHshcRHVBo,Y,,,,The Sims 3: Supernatural
TS3EP06_icon.png,Yr Face,,,Oberhofer,,The Sims 3,,,Supernatural,,2012-09-04,https://www.youtube.com/watch?v=PmV3zbYqO2Y,Dark Wave,,N,Cover,https://www.youtube.com/watch?v=jCEbNLCV78c,Y,,,,The Sims 3: Supernatural
TS3EP08_icon.png,"Big Hearts, Big Dreams",,,JJ,,The Sims 3,,,Seasons,,2012-11-13,https://www.youtube.com/watch?v=S1_o7yrdYPY,Indie,,Y,Cover,https://www.youtube.com/watch?v=IHYDmJUhdlU,Y,,,,The Sims 3: Seasons
TS3EP08_icon.png,Little Talks,,,Of Monsters and Men,,The Sims 3,,,Seasons,,2012-11-13,https://www.youtube.com/watch?v=0u9kH1olcGA,Indie,,N,Cover,https://www.youtube.com/watch?v=ghb6eDopW8I,Y,,,,The Sims 3: Seasons
TS3EP08_icon.png,Love Love Love,,,Avalanche City,,The Sims 3,,,Seasons,,2012-11-13,https://www.youtube.com/watch?v=7JXE0Q9ng0A,Indie,,N,Cover,https://www.youtube.com/watch?v=YWzzbuJJYQc,Y,,,,The Sims 3: Seasons
TS3EP08_icon.png,Mayzie Grobe,,,The Shoaks,,The Sims 3,The Sims 4,,Seasons,,2012-11-13,https://www.youtube.com/watch?v=7uEqVwpvQ7o,Indie,Retro,Y,Original,,Y,"The Sims 3: Showtime, Supernatural and Seasons (Original Game Soundtrack)",,,The Sims 3: Seasons
TS3EP08_icon.png,Time To Run,,,Lord Huron,,The Sims 3,,,Seasons,,2012-11-13,https://www.youtube.com/watch?v=sLNnpGU47Cg,Indie,,N,Cover,https://www.youtube.com/watch?v=5_e8RRTT0r8,Y,,,,The Sims 3: Seasons
TS3EP08_icon.png,Shine Ya Light,,,Rita Ora,,The Sims 3,,,Seasons,,2012-11-13,https://www.youtube.com/watch?v=BuZpZFx4YVI,Pop,,N,Cover,https://www.youtube.com/watch?v=DH182aLsVig,Y,,,,The Sims 3: Seasons
TS3EP08_icon.png,Paralyzed,,,"Sisse Marie, Jay Adams, & TooManyLeftHands",,The Sims 3,,,Seasons,,2012-11-13,https://www.youtube.com/watch?v=ghT1WXkD1VA,Pop,,N,Cover,https://www.youtube.com/watch?v=QNBSR3Q-0QY,Y,,,,The Sims 3: Seasons
TS3EP08_icon.png,Soma Terra Loon,,,Not Piloting,,The Sims 3,,,Seasons,,2012-11-13,https://www.youtube.com/watch?v=m9QTgLJfdLM,Pop,,Y,Original,,Y,"The Sims 3: Showtime, Supernatural and Seasons (Original Game Soundtrack)",,,The Sims 3: Seasons
TS3EP08_icon.png,Teen in the City,,,Becky G,,The Sims 3,,,Seasons,,2012-11-13,https://www.youtube.com/watch?v=11xGaMD8HpI,Pop,,Y,Cover,https://www.youtube.com/watch?v=YCXT7H7CurA,Y,,,,The Sims 3: Seasons
TS3EP08_icon.png,Elevator,,,Erin McCarley,,The Sims 3,,,Seasons,,2012-11-13,https://www.youtube.com/watch?v=vjgxdC587pc,Pop,,N,Cover,https://www.youtube.com/watch?v=hbdz77uK2Ec,Y,,,,The Sims 3: Seasons
TS3EP09_icon.png,City Boy,,,Donkeyboy,,The Sims 3,,,University Life,,2013-03-05,https://www.youtube.com/watch?v=JdambBdQys4,Pop,,N,Cover,https://www.youtube.com/watch?v=el5hjlV2gxI,Y,,,,The Sims 3: University Life
TS3EP09_icon.png,Now Now Now,,,The Penelopes,,The Sims 3,,,University Life,,2013-03-05,https://www.youtube.com/watch?v=HFefq_YNd9I,Pop,,N,Cover,https://www.youtube.com/watch?v=fH84LWI9Ycg,Y,,,,The Sims 3: University Life
TS3EP09_icon.png,Thunderstorm,,,Blaise,,The Sims 3,,,University Life,,2013-03-05,https://www.youtube.com/watch?v=ch6NqFbXA8U,Pop,,N,Cover,https://www.youtube.com/watch?v=cwUL7lJCR3E,Y,,,,The Sims 3: University Life
TS3EP09_icon.png,U Nu Wah,,,Leonotib,,The Sims 3,,,University Life,,2013-03-05,https://www.youtube.com/watch?v=qwnocg2ebEg,Pop,,Y,Original,,Y,,,,The Sims 3: University Life
TS3EP09_icon.png,All Of Our Lives We Must Learn To Forget,,,Ashtar Command,,The Sims 3,,,University Life,,2013-03-05,https://www.youtube.com/watch?v=boGAP_Si_Sg,Geek Rock,,Y,Original,,Y,,,,The Sims 3: University Life
TS3EP09_icon.png,Damn,,,The Royal Concept,,The Sims 3,,,University Life,,2013-03-05,https://www.youtube.com/watch?v=GNStZJTxGMA,Geek Rock,,Y,Cover,https://www.youtube.com/watch?v=uIwhh-mFDgk,Y,,,,The Sims 3: University Life
TS3EP09_icon.png,Gobba Bweezie,,,The Shades,,The Sims 3,,,University Life,,2013-03-05,https://www.youtube.com/watch?v=z2HMvtzoebs,Geek Rock,,Y,Original,,Y,,,,The Sims 3: University Life
TS3EP09_icon.png,San Francisco,,,The Mowgli’s,,The Sims 3,,,University Life,,2013-03-05,https://www.youtube.com/watch?v=LLcrmRhZm2c,Geek Rock,,N,Cover,https://www.youtube.com/watch?v=8RZqPq1-1Tw,Y,,,,The Sims 3: University Life
TS3EP09_icon.png,Treehouse,,,Gold Fields,,The Sims 3,,,University Life,,2013-03-05,https://www.youtube.com/watch?v=P2S0pf6mxMw,Geek Rock,,N,Cover,https://www.youtube.com/watch?v=qwD0hAxBpjU,Y,,,,The Sims 3: University Life
TS3EP09_icon.png,True Thrush,,,Dan Deacon,,The Sims 3,,,University Life,,2013-03-05,https://www.youtube.com/watch?v=yIQTvHOcWZw,Geek Rock,,N,Cover,https://www.youtube.com/watch?v=XnXiXlF7olo,Y,,,,The Sims 3: University Life
TS3EP10_icon.png,Chasing The Sinking Sun,,,Shout Out Louds,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=OOsXhr6rYVk,Indie,,N,Cover,https://www.youtube.com/watch?v=ecDX68c55qg,Y,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Safe And Sound,,,Capital Cities,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=Gcf1bxW0YIg,Indie,,N,Cover,https://www.youtube.com/watch?v=47dtFZ8CFo8,Y,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Bom Bom,,,Sam and The Womp,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=_InKiijeWrs,Beach Party,,N,Cover,https://www.youtube.com/watch?v=Qsy7kJyizoc,Y,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Famous,,,Katy Tiz,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=5qZmAWBs_gg,Beach Party,,N,Cover,https://www.youtube.com/watch?v=2Q6Mwp74Tuo,Y,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Gang of Rhythm,,,Walk Off The Earth,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=i-jkcDhAK3g,Beach Party,,N,Cover,https://www.youtube.com/watch?v=oHvl6z56zGc,Y,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Join The Party,,,Ozomatli,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=e2mahK-QrLA,Beach Party,,Y,Original,,Y,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Reggae Carnival Style,,,Rocky Dawuni,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=O-dE8e5BdXQ,Beach Party,,Y,Original,,Y,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Uppsie Bray,,,The CayMan,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=KAf4Pt-IfJc,Beach Party,,Y,Original,,Y,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Beach Party,,,David Arkenstone,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=Ny6iQA4OxCE,Island Life,,N,Licensed,,N,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Pan Jam,,,Lars-Luis Linek,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=Fqx0v2pLG18,Island Life,,N,Licensed,,N,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Sand Dance,,,David Arkenstone,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=wVmwREQra1k,Island Life,,N,Licensed,,N,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Steelchase,,,Lars-Luis Linek,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=qlbf0ak_az0,Island Life,,N,Licensed,,N,,,,The Sims 3: Island Paradise
TS3EP10_icon.png,Sunsplash,,,Lars-Luis Linek,,The Sims 3,,,Island Paradise,,2013-06-25,https://www.youtube.com/watch?v=EeyAt1sTTjw,Island Life,,N,Licensed,,N,,,,The Sims 3: Island Paradise
TS3SP09_icon.png,Cyclone,,,Smiley Aili,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=gztiS2NlKBQ,Electronica,,Y,Original,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,HWY 92,,,Smiley Aili,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=_cmwD7BzpEM,Electronica,,Y,Original,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Naive Melody,,,Smiley Aili,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=K_4ZHdlm2Js,Electronica,,Y,Original,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Apocalyptic Dawn,,,Jochen Flach,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=5RtNSFcL4TY,Epic,,N,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Race of the Hero,,,Udi Harpaz,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=UJM6dDentqg,Epic,,N,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Return of the Superhero,,,Dan Graham,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=vE_bG1VCFV8,Epic,,,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Unfolding Story,,,Inon Zur,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=2GeKV8f8Vdc,Epic,,,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Worlds Collide,,,Jermaine Stegall,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=mRWf9Pqt6YQ,Epic,,N,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Abject Terror,,,Paul Lewis,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=83BWX8O9Uvg,Spooky,,N,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Cold Sweat,,,Tony Kinsey,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=BpI89nMtZx0,Spooky,,,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Fatal Delusions,,,Gregor F. Narholz,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=YHxqBLjH7eM,Spooky,,N,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,House of Horror,,,William Merrick Farran,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=UaGk5Wk-bWQ,Spooky,,,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Voices of Darkness,,,Gregor F. Narholz,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=G0LFFBRPR28,Spooky,,,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Dollars on the Road,,,Willie & The Smilers,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=n8s2FZksqo4,Western,,,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Golden Country,,,Steve Byrd,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=TAwQHYXIYHM,Western,,,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Lone Star,,,John Cacavas,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=7NKXq8lyf6U,Western,,,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Spaghetti Rock,,,Les Scoubidous,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=7eryfHcKxwY,Western,,,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3SP09_icon.png,Strange on the Range (59 second instrumental version),,,Jerry Burnham & Raun Burnham,,The Sims 3,,,Movie Stuff,,2013-09-10,https://www.youtube.com/watch?v=HLqG_zG2tgI,Western,,,Licensed,,N,,,,The Sims 3: Movie Stuff
TS3EP11_icon.png,American Girl,,,Bonnie McKee,,The Sims 3,,,Into The Future,,2013-10-22,https://www.youtube.com/watch?v=jMfJUMdjk6E,Pop,,N,Cover,https://www.youtube.com/watch?v=-Uh6VZF0R5U,Y,,,,The Sims 3: Into The Future
TS3EP11_icon.png,Take My Hand,,,Charli XCX,,The Sims 3,The Sims 4,,Into The Future,,2013-10-22,https://www.youtube.com/watch?v=-yZE1mUefqA,Pop,,N,Cover,https://www.youtube.com/watch?v=S7cOt-xFU8Y,Y,,,,The Sims 3: Into The Future
TS3EP11_icon.png,Naive Melody,,,Smiley Aili,,The Sims 3,,,Into The Future,,2013-10-22,https://www.youtube.com/watch?v=K_4ZHdlm2Js,DigiTunes,,Y,Original,,N,,,,The Sims 3: Into The Future
TS3EP11_icon.png,Brazil,,,Gold Panda,,The Sims 3,,,Into The Future,,2013-10-22,https://www.youtube.com/watch?v=t5eQ5Budw9Q,DigiTunes,,N,Cover,https://www.youtube.com/watch?v=mlgyKgDNY8I,Y,,,,The Sims 3: Into The Future
TS3EP11_icon.png,Give Me,,,The Child Of Lov,,The Sims 3,,,Into The Future,,2013-10-22,https://www.youtube.com/watch?v=IMYzRTP8ZiI,DigiTunes,,N,Cover,https://www.youtube.com/watch?v=VvwwWeuwrsE,Y,,,,The Sims 3: Into The Future
TS3EP11_icon.png,Obishay,,,AL 9000,,The Sims 3,,,Into The Future,,2013-10-22,https://www.youtube.com/watch?v=vfy1EcO5XGs,DigiTunes,,Y,Original,,Y,,,,The Sims 3: Into The Future
TS3EP11_icon.png,Second Summer,,,YACHT,,The Sims 3,,,Into The Future,,2013-10-22,https://www.youtube.com/watch?v=O2xrmqE15PI,DigiTunes,,N,Cover,https://www.youtube.com/watch?v=Z4kyMhIvL_Y,Y,,,,The Sims 3: Into The Future
TS3EP11_icon.png,Slip Time,,,Young Magic,,The Sims 3,,,Into The Future,,2013-10-22,https://www.youtube.com/watch?v=v6HBBVoTgWw,DigiTunes,,N,Cover,https://www.youtube.com/watch?v=qbmLsN4Z1LM,Y,,,,The Sims 3: Into The Future
TS3EP11_icon.png,The Future Is Now,,,James Iha,,The Sims 3,,,Into The Future,,2013-10-22,https://www.youtube.com/watch?v=Z_o8W5YSqMk,DigiTunes,,Y,Original,,Y,,,,The Sims 3: Into The Future
TS3EP11_icon.png,Yuba Reprise,,,Date Palm,,The Sims 3,,,Into The Future,,2013-10-22,https://www.youtube.com/watch?v=nLvWhypssfs,DigiTunes,,N,Licensed,,N,,,,The Sims 3: Into The Future
TS4_icon.png,Shoby Nye,,,Chachi and the Chinchillas,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=BF6CC1hOjUI,Alternative,,Y,Original,,Y,The Sims 4 Songs!,,,The Sims 4
TS4_icon.png,Fawna Benna Slo,,,Ekin,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=37bb3jQMrsc,Alternative,,Y,Original,,Y,,,,The Sims 4
TS4_icon.png,In My Head,,,The New Saga,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=n4PEJM6ewRQ,Alternative,,Y,Original,,Y,The Sims 4 Songs!,,,The Sims 4
TS4_icon.png,You’re The One That I Want,,,The Skoddarings,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=rDmnM3urwm4,Alternative,,Y,Original,,Y,,,,The Sims 4
TS4_icon.png,Dobie Boppsie Barm,,,The Persimmon Confidential,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=eAIB0ZhCK-M,Alternative,,Y,Original,,Y,The Sims 4 Songs!,,,The Sims 4
TS4_icon.png,Nooboo Neeb,,,Amber Revival,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=0EGZrqoENlc,Blues,,Y,Original,,Y,‎The Sims 4: Take the Reins,,,The Sims 4
TS4_icon.png,Gell Hafta No Hast,,,Ben Ward,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=7WFI1UiYiSA,Blues,,Y,Original,,Y,‎The Sims 4: Take the Reins,,,The Sims 4
TS4_icon.png,Gee Manray,,,Blind Snorty Warhorse,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=yqHJ8QnOgmE,Blues,,Y,Original,,Y,‎The Sims 4: Take the Reins,,,The Sims 4
TS4_icon.png,High Headed Woman,,,Captive,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=zHByD_SiQPk,Blues,,Y,Original,,Y,The Sims 4 Songs!,‎The Sims 4: Take the Reins,,The Sims 4
TS4_icon.png,That Evil,,,Cys Matters,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=6G4oaFL1p3Y,Blues,,Y,Original,,Y,The Sims 4 Songs!,,,The Sims 4
TS4_icon.png,I’m Gone,,,Luther Lecroix,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=yOl8sTHND3Q,Blues,,Y,Original,,Y,‎The Sims 4: Take the Reins,,,The Sims 4
TS4_icon.png,Argument for Violin and Cello,,,Ilan Eshkeri,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=8hiVdhc7x_E,Classical,,Y,Original,,N,,,,The Sims 4
TS4_icon.png,Caprice 2,,,Ilan Eshkeri,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=6jXipU3ychI,Classical,,Y,Original,,N,,,,The Sims 4
TS4_icon.png,Caprice 3,,,Ilan Eshkeri,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=Uxz10P4rbzI,Classical,,Y,Original,,N,,,,The Sims 4
TS4_icon.png,Ostinato for Clarinet,,,Ilan Eshkeri,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=TzO6zlR7OLg,Classical,,Y,Original,,N,,,,The Sims 4
TS4_icon.png,Piano Nocturne,,,Ilan Eshkeri,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=DZ3-nuBrHPY,Classical,,Y,Original,,N,,,,The Sims 4
TS4_icon.png,Passacaglia for Viola and Cello,,,Ilan Eshkeri,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=FzqZ8FRDpzg,Classical,,Y,Original,,N,,,,The Sims 4
TS4_icon.png,Solace,,,David Kelly,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=I3eoWodDKWY,Classical,,N,Original,,N,,,,The Sims 4
TS4_icon.png,Belle Vie,,,Paul Mottram,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=aNUE_TAFinE,Classical,,N,Original,,N,,,,The Sims 4
TS4_icon.png,Livewire,,,Paul Mottram,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=HJJbHUZiuMA,Classical,,N,Original,,N,,,,The Sims 4
TS4_icon.png,Impressions of Twilight,,,Tim Devine,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=wm7HcEzr03w,Classical,,Y,Original,,N,,,,The Sims 4
TS4_icon.png,The Architects Eye,,,Tim Garland,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=zisMMwGpr9k,Classical,,N,Original,,N,,,,The Sims 4
TS4_icon.png,Unhinged,,,Tobin Meegan,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=Zms3JGV3iOI,Classical,,N,Original,,N,,,,The Sims 4
TS4_icon.png,Tokiboo,,,60 Cyclists,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=GfF4Dlfdd1Q,Electronica,,Y,Original,,Y,,,,The Sims 4
TS4_icon.png,Real People,,,AN21 and Max Vangeli,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=SIj-v39Lar0,Electronica,,Y,Original,,Y,,,,The Sims 4
TS4_icon.png,Reach You,,,Jacob Plant featuring Annaca,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=IF88E9pmM3Y,Electronica,,Y,Original,,Y,The Sims 4 Songs!,,,The Sims 4
TS4_icon.png,Frozen,,,Ki: Theory,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=gxm3GiSbqIk,Electronica,,Y,Original,,Y,,,,The Sims 4
TS4_icon.png,Pressure,,,Overwerk,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=O_GWsb5SE9E,Electronica,,N,Cover,https://www.youtube.com/watch?v=y-MaaxgdUT4,Y,The Sims 4 Songs!,,,The Sims 4
TS4_icon.png,Electric Jalaba,,,Briando,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=SHr7ovzxUMo,Electronica,,N,Cover,https://www.youtube.com/watch?v=nvGwWn_Zoks,Y,,,,The Sims 4
TS4_icon.png,Obrayzow,,,Jace Jupiter,,The Sims 4,,,,,2014-09-02,https://www.youtube.com/watch?v=SfT7JJqpFlo,Pop,,Y,Original,,Y,The Sims 4 Songs!,,,The Sims 4
